,week_of,show_name,show_type,theatre,num_previews,num_performances,grosses,attendance,pct_capacity
14,1980-08-24,OH! CALCUTTA!,Musical,Edison,0,8,46034.0,3836,0.96
15,1980-08-24,OKLAHOMA! 1979,Musical,Palace,0,8,143421.0,9240,0.83
16,1980-08-24,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,202374.0,10820,0.91
17,1980-08-24,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,61815.0,5278,0.6
18,1980-08-24,SUGAR BABIES,Musical,Hellinger,0,8,265107.0,12961,1.01
19,1980-08-24,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,76090.0,7137,0.82
20,1980-08-24,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,178824.0,9819,0.92
21,1980-08-24,THE ELEPHANT MAN 1979,Play,Booth,0,8,83897.0,5620,0.9
22,1980-08-24,THE MAN WHO CAME TO DINNER 1980,Play,Circle In The Square,0,8,33879.0,4710,0.85
23,1980-08-24,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,201885.0,11286,0.97
24,1980-08-24,WEST SIDE STORY 1980,Musical,Minskoff,0,8,201885.0,11286,0.87
25,1980-08-24,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Ambassador,0,8,107148.0,7297,0.81
0,1980-08-31,42ND STREET '80,Musical,Winter Garden,0,8,229977.0,10720,0.9
1,1980-08-31,A CHORUS LINE,Musical,Shubert,0,8,244642.0,11706,0.99
2,1980-08-31,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,154033.0,8372,0.99
3,1980-08-31,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,106307.0,6805,0.79
4,1980-08-31,ANNIE 1977,Musical,Alvin,0,8,201732.0,10912,1.02
5,1980-08-31,BARNUM,Musical,St. James,0,8,246899.0,12902,1.01
6,1980-08-31,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,152455.0,8682,0.99
7,1980-08-31,DANCIN',Musical,Broadhurst,0,8,159732.0,8719,0.95
8,1980-08-31,DEATHTRAP,Play,Music Box,0,8,75843.0,6995,0.87
9,1980-08-31,EVITA 1979,Musical,Broadway,0,8,277731.0,14072,1.0
10,1980-08-31,HOME,Play,Cort,0,8,59573.0,4751,0.54
11,1980-08-31,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,87055.0,6740,0.77
12,1980-08-31,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,109786.0,7023,0.95
13,1980-08-31,OH! CALCUTTA!,Musical,Edison,0,8,44135.0,3678,0.92
14,1980-08-31,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,197492.0,10717,0.9
15,1980-08-31,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,61481.0,5150,0.59
16,1980-08-31,SUGAR BABIES,Musical,Hellinger,0,8,261287.0,12729,0.99
17,1980-08-31,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,68882.0,6439,0.74
18,1980-08-31,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,165382.0,9269,0.87
19,1980-08-31,THE ELEPHANT MAN 1979,Play,Booth,0,8,82642.0,5650,0.9
20,1980-08-31,THE MAN WHO CAME TO DINNER 1980,Play,Circle In The Square,0,8,32358.0,4509,0.81
21,1980-08-31,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,192508.0,11117,0.96
22,1980-08-31,WEST SIDE STORY 1980,Musical,Minskoff,0,8,187828.0,11512,0.89
23,1980-08-31,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Ambassador,0,8,107325.0,7220,0.8
0,1980-09-07,42ND STREET '80,Musical,Winter Garden,0,8,243720.0,11458,0.96
1,1980-09-07,A CHORUS LINE,Musical,Shubert,0,8,202235.0,10900,0.93
2,1980-09-07,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,129535.0,6993,0.83
3,1980-09-07,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,65774.0,3515,0.41
4,1980-09-07,ANNIE 1977,Musical,Alvin,0,8,174367.0,9319,0.87
5,1980-09-07,BARNUM,Musical,St. James,0,8,232462.0,12475,0.97
6,1980-09-07,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,135390.0,7648,0.88
7,1980-09-07,DANCIN',Musical,Broadhurst,0,8,119728.0,6583,0.72
8,1980-09-07,DEATHTRAP,Play,Music Box,0,8,40330.0,3968,0.49
9,1980-09-07,EVITA 1979,Musical,Broadway,0,8,282932.0,14072,1.0
10,1980-09-07,HOME,Play,Cort,0,8,36385.0,3186,0.36
11,1980-09-07,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,62710.0,4379,0.5
12,1980-09-07,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,89344.0,5706,0.77
13,1980-09-07,OH! CALCUTTA!,Musical,Edison,0,8,30939.0,2578,0.65
14,1980-09-07,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,139221.0,7489,0.63
15,1980-09-07,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,34930.0,2693,0.31
16,1980-09-07,SUGAR BABIES,Musical,Hellinger,0,8,231652.0,11223,0.88
17,1980-09-07,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,41318.0,3689,0.42
18,1980-09-07,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,133111.0,7783,0.73
19,1980-09-07,THE ELEPHANT MAN 1979,Play,Booth,0,8,61699.0,4381,0.7
20,1980-09-07,THE MAN WHO CAME TO DINNER 1980,Play,Circle In The Square,0,8,29697.0,3237,0.58
21,1980-09-07,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,130952.0,7340,0.63
22,1980-09-07,WEST SIDE STORY 1980,Musical,Minskoff,0,8,116407.0,6708,0.52
23,1980-09-07,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Ambassador,0,8,63972.0,4535,0.5
0,1980-09-14,42ND STREET '80,Musical,Winter Garden,0,8,269294.0,11642,0.97
1,1980-09-14,A CHORUS LINE,Musical,Shubert,0,8,213211.0,11068,0.94
2,1980-09-14,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,132688.0,6937,0.82
3,1980-09-14,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,75448.0,4480,0.52
4,1980-09-14,ANNIE 1977,Musical,Alvin,0,8,187662.0,10259,0.96
5,1980-09-14,BARNUM,Musical,St. James,0,8,230444.0,12524,0.98
6,1980-09-14,CHARLIE AND ALGERNON,Musical,Helen Hayes (46Th),7,1,45521.0,4176,0.45
7,1980-09-14,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,138905.0,7809,0.89
8,1980-09-14,DANCIN',Musical,Broadhurst,0,8,144800.0,7734,0.84
9,1980-09-14,DEATHTRAP,Play,Music Box,0,8,54339.0,4962,0.61
10,1980-09-14,EVITA 1979,Musical,Broadway,0,8,279844.0,14072,1.0
11,1980-09-14,HOME,Play,Cort,0,8,40961.0,3478,0.4
12,1980-09-14,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,65324.0,4589,0.52
13,1980-09-14,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,100393.0,6246,0.84
14,1980-09-14,OH! CALCUTTA!,Musical,Edison,0,8,36772.0,3064,0.77
15,1980-09-14,PASSIONE,Play,Morosco,2,0,12557.0,1852,0.92
16,1980-09-14,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,50783.0,3919,0.45
17,1980-09-14,SUGAR BABIES,Musical,Hellinger,0,8,252281.0,12348,0.96
18,1980-09-14,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,52434.0,4277,0.49
19,1980-09-14,THE BACCHAE,Play,Circle In The Square,1,0,7824.0,678,0.97
20,1980-09-14,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,153205.0,8745,0.82
21,1980-09-14,THE ELEPHANT MAN 1979,Play,Booth,0,8,71360.0,4891,0.78
22,1980-09-14,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,150444.0,8045,0.69
23,1980-09-14,WEST SIDE STORY 1980,Musical,Minskoff,0,8,133198.0,7602,0.59
24,1980-09-14,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Belasco,0,5,54431.0,3686,0.8
0,1980-09-21,42ND STREET '80,Musical,Winter Garden,0,8,283552.0,12134,1.02
1,1980-09-21,A CHORUS LINE,Musical,Shubert,0,8,211147.0,10820,0.92
2,1980-09-21,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,122159.0,6602,0.78
3,1980-09-21,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,72505.0,4330,0.5
4,1980-09-21,ANNIE 1977,Musical,Alvin,0,8,188285.0,10376,0.97
5,1980-09-21,BARNUM,Musical,St. James,0,8,231602.0,12721,0.99
6,1980-09-21,CHARLIE AND ALGERNON,Musical,Helen Hayes (46Th),0,8,26437.0,2879,0.31
7,1980-09-21,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,133861.0,7818,0.89
8,1980-09-21,DANCIN',Musical,Broadhurst,0,8,149424.0,7997,0.87
9,1980-09-21,DEATHTRAP,Play,Music Box,0,8,50364.0,4635,0.57
10,1980-09-21,DIVISION STREET,Play,Ambassador,1,0,2036.0,111,9.83
11,1980-09-21,EVITA 1979,Musical,Broadway,0,8,278397.0,14072,1.0
12,1980-09-21,HOME,Play,Cort,0,8,41189.0,3561,0.4
13,1980-09-21,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,61890.0,4394,0.5
14,1980-09-21,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,99220.0,6383,0.86
15,1980-09-21,OH! CALCUTTA!,Musical,Edison,0,8,34154.0,2846,0.71
16,1980-09-21,PASSIONE,Play,Morosco,8,0,37470.0,5613,0.7
17,1980-09-21,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,26297.0,2315,0.26
18,1980-09-21,SUGAR BABIES,Musical,Hellinger,0,8,258931.0,12760,1.0
19,1980-09-21,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,49928.0,4232,0.49
20,1980-09-21,THE BACCHAE,Play,Circle In The Square,8,0,50683.0,4250,0.76
21,1980-09-21,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,159106.0,9062,0.85
22,1980-09-21,THE ELEPHANT MAN 1979,Play,Booth,0,8,70627.0,5180,0.83
23,1980-09-21,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,138527.0,7336,0.63
24,1980-09-21,WEST SIDE STORY 1980,Musical,Minskoff,0,8,127368.0,7092,0.55
25,1980-09-21,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Belasco,0,8,65398.0,5111,0.69
0,1980-09-28,42ND STREET '80,Musical,Winter Garden,0,8,283965.0,12271,1.03
1,1980-09-28,A CHORUS LINE,Musical,Shubert,0,8,211146.0,10584,0.9
2,1980-09-28,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,136712.0,7223,0.85
3,1980-09-28,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,81966.0,5130,0.6
4,1980-09-28,ANNIE 1977,Musical,Alvin,0,8,193164.0,10272,0.96
5,1980-09-28,BARNUM,Musical,St. James,0,8,234528.0,12773,1.0
6,1980-09-28,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,142149.0,7881,0.9
7,1980-09-28,DANCIN',Musical,Broadhurst,0,8,162022.0,8645,0.94
8,1980-09-28,DEATHTRAP,Play,Music Box,0,8,54762.0,5152,0.64
9,1980-09-28,DIVISION STREET,Play,Ambassador,8,0,29476.0,2853,0.32
10,1980-09-28,EVITA 1979,Musical,Broadway,0,8,278874.0,14072,1.0
11,1980-09-28,HOME,Play,Cort,0,8,40963.0,3505,0.4
12,1980-09-28,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,80814.0,5751,0.65
13,1980-09-28,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,104386.0,6713,0.9
14,1980-09-28,OH! CALCUTTA!,Musical,Edison,0,8,38364.0,2951,0.74
15,1980-09-28,PASSIONE,Play,Morosco,1,7,38814.0,3662,0.45
16,1980-09-28,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,147931.0,7943,0.67
17,1980-09-28,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,34938.0,2690,0.31
18,1980-09-28,SUGAR BABIES,Musical,Hellinger,0,8,261970.0,12379,0.97
19,1980-09-28,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,87848.0,5833,0.67
20,1980-09-28,THE BACCHAE,Play,Circle In The Square,8,0,58915.0,4920,0.88
21,1980-09-28,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,158707.0,8996,0.84
22,1980-09-28,THE ELEPHANT MAN 1979,Play,Booth,0,8,108517.0,5831,0.93
23,1980-09-28,THE SUICIDE,Play,Anta,7,0,63323.0,6801,0.8
24,1980-09-28,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,155707.0,8149,0.7
25,1980-09-28,WEST SIDE STORY 1980,Musical,Minskoff,0,8,141672.0,7893,0.61
26,1980-09-28,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Belasco,0,8,71807.0,5708,0.77
0,1980-10-05,42ND STREET '80,Musical,Winter Garden,0,8,292152.0,12273,1.03
1,1980-10-05,A CHORUS LINE,Musical,Shubert,0,8,209816.0,10813,0.92
2,1980-10-05,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,136408.0,7247,0.86
3,1980-10-05,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,72764.0,4403,0.51
4,1980-10-05,ANNIE 1977,Musical,Alvin,0,8,187320.0,9817,0.91
5,1980-10-05,BARNUM,Musical,St. James,0,8,234167.0,12669,0.99
6,1980-10-05,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,133021.0,7434,0.85
7,1980-10-05,DANCIN',Musical,Broadhurst,0,8,155016.0,8071,0.88
8,1980-10-05,DEATHTRAP,Play,Music Box,0,8,55089.0,4863,0.6
9,1980-10-05,DIVISION STREET,Play,Ambassador,8,0,29641.0,2901,0.32
10,1980-10-05,EVITA 1979,Musical,Broadway,0,8,277571.0,14072,1.0
11,1980-10-05,HOME,Play,Cort,0,8,36515.0,3207,0.36
12,1980-10-05,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,70344.0,5051,0.57
13,1980-10-05,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,102539.0,6339,0.85
14,1980-10-05,OH! CALCUTTA!,Musical,Edison,0,8,32699.0,2516,0.63
15,1980-10-05,PASSIONE,Play,Morosco,0,8,28588.0,3123,0.39
16,1980-10-05,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,142937.0,7621,0.64
17,1980-10-05,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,29435.0,2412,0.28
18,1980-10-05,SUGAR BABIES,Musical,Hellinger,0,8,264454.0,12598,0.98
19,1980-10-05,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,82183.0,6593,0.76
20,1980-10-05,THE BACCHAE,Play,Circle In The Square,3,5,53822.0,4818,0.77
21,1980-10-05,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,153901.0,8553,0.8
22,1980-10-05,THE ELEPHANT MAN 1979,Play,Booth,0,8,116680.0,6278,1.0
23,1980-10-05,THE SUICIDE,Play,Anta,8,0,68293.0,8287,0.85
24,1980-10-05,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,155040.0,8072,0.69
25,1980-10-05,WEST SIDE STORY 1980,Musical,Minskoff,0,8,139033.0,7705,0.59
26,1980-10-05,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Belasco,0,8,59044.0,4615,0.62
0,1980-10-12,42ND STREET '80,Musical,Winter Garden,0,8,293164.0,12448,1.04
1,1980-10-12,A CHORUS LINE,Musical,Shubert,0,8,216634.0,11131,0.95
2,1980-10-12,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,139371.0,7207,0.85
3,1980-10-12,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,91462.0,5483,0.64
4,1980-10-12,ANNIE 1977,Musical,Alvin,0,8,191213.0,10198,0.95
5,1980-10-12,BARNUM,Musical,St. James,0,8,234388.0,12670,0.99
6,1980-10-12,BRIGADOON 1980,Musical,Majestic,5,0,80529.0,5652,0.68
7,1980-10-12,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,142531.0,8030,0.92
8,1980-10-12,DANCIN',Musical,Broadhurst,0,8,174570.0,8701,0.95
9,1980-10-12,DEATHTRAP,Play,Music Box,0,8,63757.0,5646,0.7
10,1980-10-12,DIVISION STREET,Play,Ambassador,3,5,48343.0,4454,0.49
11,1980-10-12,EVITA 1979,Musical,Broadway,0,8,279080.0,14072,1.0
12,1980-10-12,HOME,Play,Cort,0,8,48124.0,4135,0.47
13,1980-10-12,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,73363.0,4963,0.56
14,1980-10-12,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,111748.0,6739,0.91
15,1980-10-12,OH! CALCUTTA!,Musical,Edison,0,8,49709.0,3823,0.96
16,1980-10-12,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,152232.0,7875,0.66
17,1980-10-12,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,41411.0,3434,0.39
18,1980-10-12,SUGAR BABIES,Musical,Hellinger,0,8,272918.0,12894,1.01
19,1980-10-12,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,81698.0,7407,0.85
20,1980-10-12,THE BACCHAE,Play,Circle In The Square,0,8,51237.0,4044,0.65
21,1980-10-12,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,164723.0,9058,0.85
22,1980-10-12,THE ELEPHANT MAN 1979,Play,Booth,0,8,118259.0,6379,1.02
23,1980-10-12,THE SUICIDE,Play,Anta,4,4,79122.0,7015,0.72
24,1980-10-12,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,169120.0,8641,0.74
25,1980-10-12,WEST SIDE STORY 1980,Musical,Minskoff,0,8,153371.0,8365,0.65
26,1980-10-12,YOUR ARMS TOO SHORT TO BOX WITH GOD 1980,Musical,Belasco,0,8,73324.0,5771,0.78
0,1980-10-19,42ND STREET '80,Musical,Winter Garden,0,7,265740.0,10829,1.04
1,1980-10-19,A CHORUS LINE,Musical,Shubert,0,8,222739.0,11218,0.95
2,1980-10-19,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,141401.0,7462,0.88
3,1980-10-19,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,102982.0,6149,0.71
4,1980-10-19,ANNIE 1977,Musical,Alvin,0,8,191092.0,10128,0.94
5,1980-10-19,BARNUM,Musical,St. James,0,8,235764.0,12711,0.99
6,1980-10-19,BRIGADOON 1980,Musical,Majestic,3,5,162136.0,11543,0.87
7,1980-10-19,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,148504.0,8259,0.95
8,1980-10-19,DANCIN',Musical,Broadhurst,0,8,175604.0,8922,0.97
9,1980-10-19,DEATHTRAP,Play,Music Box,0,8,65427.0,5962,0.74
10,1980-10-19,DIVISION STREET,Play,Ambassador,0,8,51825.0,4791,0.53
11,1980-10-19,EVITA 1979,Musical,Broadway,0,8,278953.0,14072,1.0
12,1980-10-19,HOME,Play,Cort,0,8,46948.0,4331,0.49
13,1980-10-19,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,79047.0,5260,0.6
14,1980-10-19,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,111485.0,6744,0.91
15,1980-10-19,OH! CALCUTTA!,Musical,Edison,0,8,42294.0,3253,0.81
16,1980-10-19,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,172302.0,8942,0.75
17,1980-10-19,ROMANTIC COMEDY,Play,Ethel Barrymore,0,8,37397.0,3165,0.36
18,1980-10-19,SUGAR BABIES,Musical,Hellinger,0,8,273188.0,12984,1.01
19,1980-10-19,TALLEY'S FOLLY,Play,Brooks Atkinson,0,8,88749.0,6085,0.7
20,1980-10-19,THE BACCHAE,Play,Circle In The Square,0,8,47349.0,3799,0.61
21,1980-10-19,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,171355.0,9378,0.88
22,1980-10-19,THE ELEPHANT MAN 1979,Play,Booth,0,8,118086.0,6440,1.03
23,1980-10-19,THE SUICIDE,Play,Anta,0,8,90783.0,7649,0.79
24,1980-10-19,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,173312.0,8861,0.76
25,1980-10-19,TINTYPES,Musical,Golden,8,0,31282.0,3267,0.51
26,1980-10-19,WEST SIDE STORY 1980,Musical,Minskoff,0,8,161991.0,9258,0.71
0,1980-10-26,42ND STREET '80,Musical,Winter Garden,0,8,309853.0,12450,1.04
1,1980-10-26,A CHORUS LINE,Musical,Shubert,0,8,220795.0,11262,0.96
2,1980-10-26,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,136581.0,7040,0.83
3,1980-10-26,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,109411.0,6792,0.79
4,1980-10-26,ANNIE 1977,Musical,Alvin,0,8,191159.0,10085,0.94
5,1980-10-26,BARNUM,Musical,St. James,0,8,234122.0,12638,0.99
6,1980-10-26,BRIGADOON 1980,Musical,Majestic,0,8,176961.0,10037,0.76
7,1980-10-26,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,153275.0,8515,0.97
8,1980-10-26,DANCIN',Musical,Broadhurst,0,8,177965.0,9106,0.99
9,1980-10-26,DEATHTRAP,Play,Music Box,0,8,70167.0,6225,0.77
10,1980-10-26,DIVISION STREET,Play,Ambassador,0,8,43931.0,4063,0.45
11,1980-10-26,EVITA 1979,Musical,Broadway,0,8,279292.0,14072,1.0
12,1980-10-26,HOME,Play,Cort,0,8,52130.0,4851,0.55
13,1980-10-26,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,83222.0,5391,0.61
14,1980-10-26,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,112956.0,6825,0.92
15,1980-10-26,OH! CALCUTTA!,Musical,Edison,0,8,49350.0,3796,0.95
16,1980-10-26,ONE NIGHT STAND,Musical,Nederlander,8,0,59785.0,3852,0.41
17,1980-10-26,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,154531.0,8176,0.69
18,1980-10-26,SUGAR BABIES,Musical,Hellinger,0,8,273945.0,12881,1.01
19,1980-10-26,THE BACCHAE,Play,Circle In The Square,0,8,47885.0,4052,0.65
20,1980-10-26,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,173301.0,9549,0.89
21,1980-10-26,THE ELEPHANT MAN 1979,Play,Booth,0,8,119022.0,6417,1.02
22,1980-10-26,THE SUICIDE,Play,Anta,0,8,85780.0,5524,0.57
23,1980-10-26,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,174763.0,8911,0.76
24,1980-10-26,TINTYPES,Musical,Golden,3,5,42810.0,3852,0.6
25,1980-10-26,WEST SIDE STORY 1980,Musical,Minskoff,0,8,177642.0,10409,0.8
0,1980-11-02,42ND STREET '80,Musical,Winter Garden,0,8,301164.0,12495,1.05
1,1980-11-02,A CHORUS LINE,Musical,Shubert,0,8,207790.0,10925,0.93
2,1980-11-02,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,119591.0,6264,0.74
3,1980-11-02,A LIFE,Play,Morosco,7,1,49821.0,5793,0.72
4,1980-11-02,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,90426.0,5658,0.66
5,1980-11-02,ANNIE 1977,Musical,Alvin,0,8,176180.0,9348,0.87
6,1980-11-02,BARNUM,Musical,St. James,0,8,225321.0,12081,0.94
7,1980-11-02,BRIGADOON 1980,Musical,Majestic,0,8,151998.0,8219,0.62
8,1980-11-02,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,138174.0,7833,0.9
9,1980-11-02,DANCIN',Musical,Broadhurst,0,8,162321.0,8048,0.88
10,1980-11-02,DEATHTRAP,Play,Music Box,0,8,59886.0,5406,0.67
11,1980-11-02,EVITA 1979,Musical,Broadway,0,8,281046.0,14072,1.0
12,1980-11-02,HOME,Play,Cort,0,8,53339.0,5343,0.61
13,1980-11-02,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,64650.0,4362,0.5
14,1980-11-02,MORNING'S AT SEVEN 1980,Play,Lyceum,0,8,106156.0,6569,0.88
15,1980-11-02,OH! CALCUTTA!,Musical,Edison,0,8,32199.0,2477,0.62
16,1980-11-02,PETER PAN 1979,Musical,Lunt-Fontanne,0,8,134038.0,7481,0.63
17,1980-11-02,SUGAR BABIES,Musical,Hellinger,0,8,264752.0,12138,0.95
18,1980-11-02,THE BACCHAE,Play,Circle In The Square,0,8,34157.0,3354,0.54
19,1980-11-02,THE BEST LITTLE WHOREHOUSE IN TEXAS 1978,Musical,46Th Street,0,8,159614.0,8972,0.84
20,1980-11-02,THE ELEPHANT MAN 1979,Play,Booth,0,8,113612.0,6210,0.99
21,1980-11-02,THE SUICIDE,Play,Anta,0,8,76634.0,5201,0.54
22,1980-11-02,THEY'RE PLAYING OUR SONG,Musical,Imperial,0,8,136646.0,7231,0.62
23,1980-11-02,TINTYPES,Musical,Golden,0,8,38574.0,2725,0.42
24,1980-11-02,TRICKS OF THE TRADE,Play,Brooks Atkinson,6,0,64507.0,3825,0.59
25,1980-11-02,WEST SIDE STORY 1980,Musical,Minskoff,0,8,150777.0,9423,0.73
0,1980-11-09,42ND STREET '80,Musical,Winter Garden,0,8,313975.0,12242,1.02
1,1980-11-09,A CHORUS LINE,Musical,Shubert,0,8,202913.0,10504,0.89
2,1980-11-09,A DAY IN HOLLYWOOD/A NIGHT IN THE UKRAINE,Musical,Royale,0,8,117438.0,6283,0.74
3,1980-11-09,A LESSON FROM ALOES,Play,Playhouse,6,0,19649.0,2195,0.73
4,1980-11-09,A LIFE,Play,Morosco,0,7,40457.0,2441,0.35
5,1980-11-09,AIN'T MISBEHAVIN' 1978,Musical,Plymouth,0,8,84309.0,5023,0.58
6,1980-11-09,ANNIE 1977,Musical,Alvin,0,8,189665.0,9729,0.91
7,1980-11-09,BARNUM,Musical,St. James,0,8,224909.0,11946,0.93
8,1980-11-09,BRIGADOON 1980,Musical,Majestic,0,8,166894.0,8779,0.66
9,1980-11-09,CHILDREN OF A LESSER GOD 1980,Play,Longacre,0,8,138596.0,7704,0.88
10,1980-11-09,DANCIN',Musical,Broadhurst,0,8,158160.0,7831,0.85
11,1980-11-09,DEATHTRAP,Play,Music Box,0,8,61566.0,5451,0.67
12,1980-11-09,EVITA 1979,Musical,Broadway,0,8,278401.0,14072,1.0
13,1980-11-09,FIFTH OF JULY,Play,New Apollo,2,6,85770.0,6591,0.71
14,1980-11-09,HOME,Play,Cort,0,8,40059.0,3742,0.43
15,1980-11-09,I OUGHT TO BE IN PICTURES,Play,Eugene O'Neill,0,8,61656.0,3998,0.45
16,1980-11-09,LUNCH HOUR,Play,Ethel Barrymore,6,0,100684.0,6456,0.98
